2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,stateCode,goal,instrumental,oficial,redundant,sdg,seriesCode,source,stateName,target,direction,targetMethod,targetValue,stateAbbreviation,seriesName,seriesNameEnglish,units,abrev,group,monitoring,ruleOfLaw,observations,targetNormed,Imax
0.5497430869899027,0.5497430604788089,0.5497430338018674,0.5983997999999999,0.5497429799505529,0.5100940999999999,0.5497429254389381,0.5581152,0.5497428702705687,0.5184962,0.5497428144470753,0.5643236,0.5497427579686978,0.5497427294836168,12,1.0,C,0,,1,2,INEGI,Guanajuato,1.1,-1,oecd,12.26449966430664,GUA,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.6320454739114469,0.41,5,0.8773550033569336,1.0
0.341058402267663,0.3412461111959857,0.341433905283651,0.3414321,0.3418097488583811,0.3330798,0.3421859222989525,0.3146971999999999,0.3425622240558894,0.3648931000000001,0.3429377928777981,0.3579016999999999,0.3433116697893368,0.3434978632264247,13,1.0,C,0,,1,2,INEGI,Guerrero,1.1,-1,oecd,12.26449966430664,GRO,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.5993490098206264,0.29,5,0.8773550033569336,1.0
0.4788636298325635,0.4788636296326061,0.478863629288984,0.4790142,0.4788636281706893,0.4733592999999999,0.4788636264776897,0.5100559000000001,0.4788636242095023,0.4347375999999999,0.4788636213680064,0.4975461,0.4788636179538912,0.4788636160314681,14,1.0,C,0,,1,2,INEGI,Hidalgo,1.1,-1,oecd,12.26449966430664,HID,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.834485976559899,0.42,5,0.8773550033569336,1.0
0.6476005710301251,0.647600523366723,0.647600475507403,0.6687884,0.6476003792010587,0.6602973000000001,0.6476002821142615,0.6222264000000002,0.6476001842548769,0.6217701,0.6476000856289161,0.6652806,0.647599986235285,0.6475999362496907,15,1.0,C,0,,1,2,INEGI,Jalisco,1.1,-1,oecd,12.26449966430664,JAL,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,1,0.6006422080774637,0.37,5,0.8773550033569336,1.0
0.6084252184013312,0.5959164665069503,0.5827283905929646,0.5569489000000001,0.554171280484665,0.5585581,0.5212760373135872,0.5266731,0.483601817088731,0.4280369,0.4454209280260839,0.4318310000000001,0.4097255572467597,0.3926467562234679,11,1.0,C,0,,1,2,INEGI,State of Mexico,1.1,-1,oecd,12.26449966430664,MEX,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.6004638674510254,0.36,5,0.8773550033569336,1.0
0.501242374372211,0.4944149047190365,0.4874498401353193,0.4856875,0.4731050238375331,0.4727244,0.4583218475570305,0.4540995,0.4434852954909587,0.4083046999999999,0.4291810114014751,0.434829,0.4154751893348702,0.4087490238791531,16,1.0,C,0,,1,2,INEGI,Michoacan,1.1,-1,oecd,12.26449966430664,MIC,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.4538485188852117,0.4,5,0.8773550033569336,1.0
0.5646968978826834,0.5566870821716687,0.5483891742049227,0.511065,0.5308819857294989,0.5739339999999999,0.5116117695864641,0.5218293,0.4904692184011878,0.4525513,0.468654256553549,0.4413292,0.4472760209493973,0.4368694695658206,17,1.0,C,0,,1,2,INEGI,Morelos,1.1,-1,oecd,12.26449966430664,MOR,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.6158361407573766,0.37,5,0.8773550033569336,1.0
0.584080340686171,0.5840803580590084,0.5840803752572334,0.5832658,0.5840804091297933,0.6116585,0.5840804423037973,0.5308339,0.5840804747809933,0.5824347000000001,0.5840805065612749,0.6128558,0.584080537640709,0.5840805529168591,18,1.0,C,0,,1,2,INEGI,Nayarit,1.1,-1,oecd,12.26449966430664,NAY,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.6682579413822144,0.37,5,0.8773550033569336,1.0
0.7339062420542533,0.740009647241969,0.7461637915911581,0.7737872,0.7586325545555539,0.736246,0.7714647437703732,0.7552269,0.7847540667698851,0.7791969,0.7982335111685117,0.8482787,0.8113928352656288,0.8177412171900187,19,1.0,C,0,,1,2,INEGI,Nuevo Leon,1.1,-1,oecd,12.26449966430664,NLE,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,1,0.5929152496871597,0.42,5,0.8773550033569336,1.0
0.4589148745223497,0.4489805380964498,0.4386663227780722,0.4295926,0.4168658556854332,0.3857925999999999,0.3934790209919754,0.4259041,0.3677411333665041,0.3502933,0.3400308588826135,0.3031914,0.3125130202764126,0.2992149429360431,20,1.0,C,0,,1,2,INEGI,Oaxaca,1.1,-1,oecd,12.26449966430664,OAX,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.5540571448602474,0.39,5,0.8773550033569336,1.0
0.3676085576395422,0.3676086219290653,0.3676086861105574,0.3677389999999999,0.367608814149321,0.3576174000000001,0.3676089417558046,0.3690608000000001,0.3676090689282887,0.3413405999999999,0.3676091956636895,0.4024717,0.3676093219550296,0.3676093849321233,21,1.0,C,0,,1,2,INEGI,Puebla,1.1,-1,oecd,12.26449966430664,PUE,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.7573604742491211,0.36,5,0.8773550033569336,1.0
0.6529342616137948,0.6529342429965155,0.6529342241827161,0.6882870000000001,0.6529341859656821,0.6153485,0.6529341469668113,0.6484444000000001,0.6529341071898918,0.6565894,0.6529340666339767,0.6564434,0.6529340252979043,0.6529340043371175,22,1.0,C,0,,1,2,INEGI,Queretaro,1.1,-1,oecd,12.26449966430664,QUE,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.5521593001156941,0.43,5,0.8773550033569336,1.0
0.6768407571587076,0.6768407742888662,0.6768407912165664,0.7024381,0.6768408244645912,0.6724918,0.6768408569036666,0.6140280999999999,0.6768408885353097,0.6564732,0.6768409193587033,0.7403063999999999,0.676840949370181,0.6768409640706139,23,1.0,C,0,,1,2,INEGI,Quintana Roo,1.1,-1,oecd,12.26449966430664,ROO,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.5283515564371987,0.36,5,0.8773550033569336,1.0
0.4697419266968623,0.4740977607975125,0.4784844132980126,0.4881062,0.4873550078589019,0.4781894,0.4964419390807819,0.5075833999999999,0.505686770399457,0.5080933999999999,0.5149052609675806,0.5236762,0.5239830303678019,0.5284417525287921,24,1.0,C,0,,1,2,INEGI,San Luis Potosi,1.1,-1,oecd,12.26449966430664,SLP,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.5415503325120306,0.39,5,0.8773550033569336,1.0
0.633170935200801,0.6331709075349838,0.63317087967825,0.7130316999999999,0.6331708233921125,0.5958687,0.6331707663446631,0.6265826,0.6331707085393576,0.5781459,0.6331706499784211,0.6540092,0.6331705906623455,0.6331705607209477,25,1.0,C,0,,1,2,INEGI,Sinaloa,1.1,-1,oecd,12.26449966430664,SIN,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,1,0.6922837684432871,0.41,5,0.8773550033569336,1.0
0.6907326106159006,0.690732603262683,0.6907325957019896,0.7280850999999999,0.6907325799581994,0.6243160999999999,0.6907325633860628,0.7265218,0.6907325459859157,0.6979852,0.6907325277567908,0.6780153,0.6907325086995231,0.6907324988605286,26,1.0,C,0,,1,2,INEGI,Sonora,1.1,-1,oecd,12.26449966430664,SON,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,1,0.6121457142802529,0.36,5,0.8773550033569336,1.0
0.4858668195418674,0.4858668651531785,0.4858669106202984,0.4682976,0.4858670011219383,0.4366666,0.4858670910455629,0.5297368,0.4858671803862089,0.5147167,0.4858672691386156,0.4805877,0.4858673573016214,0.4858674011621828,27,1.0,C,0,,1,2,INEGI,Tabasco,1.1,-1,oecd,12.26449966430664,TAB,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.552378117815848,0.38,5,0.8773550033569336,1.0
0.5994762895903403,0.5990619989796766,0.5986445031427454,0.6617531999999999,0.5977999776859892,0.5817102000000001,0.5969455125753207,0.5832099,0.5960859812044852,0.5473220999999999,0.5952250149332219,0.609632,0.5943635394821669,0.5939323998203001,28,1.0,C,0,,1,2,INEGI,Tamaulipas,1.1,-1,oecd,12.26449966430664,TAM,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,1,0.4827094455286733,0.38,5,0.8773550033569336,1.0
0.3860784811658249,0.3879946527770208,0.3899189100880846,0.3784925999999999,0.3937913320180932,0.375714,0.3976838686548021,0.4333356999999999,0.4015584994318359,0.3942772999999999,0.4053876095413216,0.4163654999999999,0.4091632655879564,0.4110284883389639,29,1.0,C,0,,1,2,INEGI,Tlaxcala,1.1,-1,oecd,12.26449966430664,TLA,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.6753641002332318,0.38,5,0.8773550033569336,1.0
0.5248609035023968,0.514531558839419,0.5037643601441424,0.498151,0.4808812950433463,0.4420625,0.4562939331203672,0.4954611,0.4293854495350544,0.4153904,0.4004852568769834,0.3550938000000001,0.3717661562113186,0.3578956678252716,30,1.0,C,0,,1,2,INEGI,Veracruz,1.1,-1,oecd,12.26449966430664,VER,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.577175790090179,0.37,5,0.8773550033569336,1.0
0.5292477527368007,0.529247822826953,0.52924789263988,0.5471554,0.5292480314340295,0.4840846,0.5292481691207982,0.5100195999999999,0.5292483056989639,0.5089569,0.5292484411610872,0.5970485,0.5292485754960126,0.5292486422383078,31,1.0,C,0,,1,2,INEGI,Yucatan,1.1,-1,oecd,12.26449966430664,YUC,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,2,0.6570572466521996,0.45,5,0.8773550033569336,1.0
0.4397501132491004,0.4397501195031941,0.4397501256255807,0.4896428,0.4397501374752548,0.3489005999999999,0.4397501487994439,0.4543433999999999,0.4397501595983266,0.4603463000000001,0.4397501698700328,0.446774,0.4397501796135952,0.4397501842872424,32,1.0,C,0,,1,2,INEGI,Zacatecas,1.1,-1,oecd,12.26449966430664,ZAC,Porcentaje de población joven de 19 a 29 años de edad con ingreso inferior a la línea de bienestar,Percent of young people aged 19-29 with income below the welfare line,Percent of young people aged 19-29 with income below the welfare line,pct_below_welfare,3,0.5557980723568103,0.44,5,0.8773550033569336,1.0
0.9266515895265712,0.9242560896160086,0.9218420547465698,0.9230561739468736,0.9169587949839056,0.9191473698355954,0.9120197214100116,0.8987061881853766,0.9070789839462564,0.9108168851773089,0.9021640778751348,0.8937752398983152,0.8972807530545523,0.8971887855312171,1,1.0,I,0,,1,3,CONEVAL,Aguascalientes,1.1,-1,5,1.923800063192839,AGU,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.7355363518314435,0.44,6,0.9807619993680716,1.0
0.9325941350534672,0.9325939761250496,0.9325938169113582,0.945961345763826,0.9325934976285,0.9365071270033638,0.932593177215176,0.9138783411532952,0.932592855693571,0.9341774224784538,0.932592533075561,0.9326831618450858,0.9325922093607814,0.9324517093206466,2,1.0,I,0,,1,3,CONEVAL,Baja California,1.1,-1,5,1.923800063192839,BCN,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.639496695502554,0.43,6,0.9807619993680716,1.0
0.9435507627170878,0.9435507086607088,0.943550654319388,0.953191531142916,0.9435505447821412,0.9545887685198476,0.9435504341098736,0.9208485680983308,0.943550322316092,0.9440050189481344,0.943550209409139,0.935497118382515,0.9435500953876071,0.9533390895286868,3,1.0,I,0,,1,3,CONEVAL,Baja California Sur,1.1,-1,5,1.923800063192839,BCS,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.4375726299282686,0.35,6,0.9807619993680716,1.0
0.9534692145157884,0.953469254042158,0.9534692932839484,0.9536381917948314,0.9534693709135666,0.9568037506813428,0.953469447405169,0.9442850974409166,0.9534695227686464,0.9600254641862498,0.9534695969978556,0.9520402065654444,0.9534696700792508,0.9540512811896512,4,1.0,I,0,,1,3,CONEVAL,Campeche,1.1,-1,5,1.923800063192839,CAM,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,2,0.7222308665165154,0.43,6,0.9807619993680716,1.0
0.8763831535171391,0.876518749942548,0.8766543220268233,0.8746155954309505,0.8769253918831339,0.8713956480754688,0.8771963325808798,0.8725486462416447,0.8774670169933074,0.8891907891689216,0.8777371974610872,0.8696854193427331,0.8780067008028283,0.8874242601218866,8,1.0,I,0,,1,3,CONEVAL,Coahuila,1.1,-1,5,1.923800063192839,COA,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.8155320395127914,0.43,6,0.9807619993680716,1.0
0.9571767023712284,0.9555968147232364,0.9540073196548065,0.9650105499403356,0.9507999492062068,0.9511464942242124,0.947568023081658,0.937346925746654,0.9443396401226494,0.9364134534756868,0.9411363138236482,0.9304730246911912,0.9379638100286768,0.9459216559675095,9,1.0,I,0,,1,3,CONEVAL,Colima,1.1,-1,5,1.923800063192839,COL,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.5678732090728008,0.39,6,0.9807619993680716,1.0
0.9842359410649096,0.9834408249835462,0.9826434993004228,0.9852405685681332,0.9810423269161248,0.9763062787285508,0.979435162541904,0.9826959767370864,0.9778244500297716,0.9750310000933128,0.9762127923003304,0.9727290833630152,0.974604260292665,0.9749514125236896,5,1.0,I,0,,1,3,CONEVAL,Chiapas,1.1,-1,5,1.923800063192839,CHP,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,3,0.6086074386459724,0.39,6,0.9807619993680716,1.0
0.892737133351698,0.8927370513932207,0.8927369691640763,0.926803361375754,0.8927368038941097,0.8704558951806919,0.8927366375491932,0.8928253566906487,0.8927364701392406,0.8802963223033595,0.8927363016695686,0.8887797004640923,0.8927361321426304,0.8975886361735931,6,1.0,I,0,,1,3,CONEVAL,Chihuahua,1.1,-1,5,1.923800063192839,CHH,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,2,0.7075683342093397,0.39,6,0.9807619993680716,1.0
0.9538068363777086,0.9513712444510816,0.9489164374078882,0.949646979875994,0.9439496188823284,0.9458297378756668,0.938925396551184,0.9340710269034336,0.9339045064328956,0.919937606121294,0.9289570943665524,0.9320690853217212,0.924078740142022,0.9223692579072724,7,1.0,I,0,,1,3,CONEVAL,Mexico City,1.1,-1,5,1.923800063192839,CMX,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.641422345242666,0.37,6,0.9807619993680716,1.0
0.908567871801644,0.9078680536219146,0.9071656580622688,0.9178421585758834,0.9057532055331236,0.9124297696647924,0.9043326887179431,0.8887145818613424,0.9029095689413432,0.8951540979937399,0.9014879774730424,0.9060661530233424,0.9000681635950727,0.897350527807375,10,1.0,I,0,,1,3,CONEVAL,Durango,1.1,-1,5,1.923800063192839,DUR,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,2,0.6803042312639932,0.42,6,0.9807619993680716,1.0
0.9588262968222594,0.9558610133423144,0.9528648705128688,0.9540389234327892,0.9467800573512904,0.9433484177185096,0.9405883537247705,0.9512985441144808,0.9343245007230436,0.9142034553606532,0.92807622146546,0.9179818593834246,0.9219170183509108,0.9253001860194388,12,1.0,I,0,,1,3,CONEVAL,Guanajuato,1.1,-1,5,1.923800063192839,GUA,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,3,0.6320454739114469,0.41,6,0.9807619993680716,1.0
0.9845106039821304,0.9833142080167648,0.9821131627600151,0.980069558556626,0.9796969692710036,0.9802194717284928,0.977259412739528,0.9774997746125904,0.97480093789261,0.9735285294801108,0.97233202770542,0.967834422640978,0.9698674836448332,0.969583073392574,13,1.0,I,0,,1,3,CONEVAL,Guerrero,1.1,-1,5,1.923800063192839,GRO,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,3,0.5993490098206264,0.29,6,0.9807619993680716,1.0
0.9597130877552048,0.9597128225796324,0.9597125571070536,0.965713665376444,0.9597120252707184,0.9582742994023324,0.9597114922543426,0.96992931342037,0.9597109580726624,0.9489523193380618,0.9597104227515842,0.9534467231253768,0.9597098863160624,0.9620075290029138,14,1.0,I,0,,1,3,CONEVAL,Hidalgo,1.1,-1,5,1.923800063192839,HID,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,3,0.834485976559899,0.42,6,0.9807619993680716,1.0
0.9438105743305982,0.9419029373197249,0.9399828239276502,0.9467925019709524,0.9361059004269094,0.9376019849476412,0.9322016714005484,0.919198864045388,0.9283200706276772,0.9211809606535152,0.9244931619787452,0.9221622713632348,0.9207143140500308,0.9234163122510624,15,1.0,I,0,,1,3,CONEVAL,Jalisco,1.1,-1,5,1.923800063192839,JAL,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,1,0.6006422080774637,0.37,6,0.9807619993680716,1.0
0.9752581529249652,0.969568406419384,0.9635227011912662,0.9565556043798844,0.9501893903290012,0.943844233243717,0.9323658855107908,0.9218685145336922,0.9138282839978586,0.9067926597391748,0.9048893904843992,0.9043680599551353,0.9078250432202424,0.912752573629862,11,1.0,I,0,,1,3,CONEVAL,State of Mexico,1.1,-1,5,1.923800063192839,MEX,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,2,0.6004638674510254,0.36,6,0.9807619993680716,1.0
0.9732903048688116,0.9716421561569746,0.969985031283784,0.9747764697870712,0.9666445179632605,0.9565447113001762,0.9632860732788516,0.9649833259221384,0.9599220095102368,0.9592224833679116,0.9565516608201392,0.9527020542354034,0.9531850948308004,0.9513012861006314,16,1.0,I,0,,1,3,CONEVAL,Michoacan,1.1,-1,5,1.923800063192839,MIC,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,3,0.4538485188852117,0.4,6,0.9807619993680716,1.0
0.961470520433835,0.9593731577389164,0.9572589427149722,0.9686346894982292,0.9529805441639922,0.9416249309626312,0.9486551962017344,0.9539888176882272,0.9443096915367376,0.9385805722653908,0.939968941045791,0.9206122932630504,0.9356620386841143,0.9426201762871383,17,1.0,I,0,,1,3,CONEVAL,Morelos,1.1,-1,5,1.923800063192839,MOR,Porcentaje de población vulnerable por ingresos,Percent of the population vulnerable because of low income,Percent of the population vulnerable because of low income,pct_vulner_inc,2,0.6158361407573766,0.37,6,0.9807619993680716,1.0
