countryCode,group,sdg,seriesCode,meanGap,gapClosureChange,gapClosureElasticity,instrumental
ALB,E. Europe & C. Asia,15,sdg15_cpta,43.769053041041495,26.18969488011807,1.0432715659570773,1
ALB,E. Europe & C. Asia,15,sdg15_redlist,-14.633255618667263,-8.41966848027588,-0.33539912398617683,1
ALB,E. Europe & C. Asia,16,sdg16_homicides,41.03815741644377,28.744251293157895,1.1450328152407014,1
ALB,E. Europe & C. Asia,16,sdg16_rsf,-1.6728498887504273,-12.891025347904362,-0.513516490476957,1
ALB,E. Europe & C. Asia,17,sdg17_govex,2.5042976864247835,26.99080253146432,1.075183844345424,1
ALB,E. Europe & C. Asia,17,sdg17_govrev,0.44313085735128155,24.734357452281248,0.9852979177612788,1
ARE,MENA,1,sdg1_320pov,1.8737448545663948,-1.8920361214186396,-0.753091160308497,1
ARE,MENA,1,sdg1_wpc,0.9612673216822576,11.974489330345376,4.766231448652233,1
ARE,MENA,2,sdg2_crlyld,100.0,0.0,,1
ARE,MENA,2,sdg2_obesity,-18.89166240312705,-1.9741354972214977,-0.7857693494213027,1
ARE,MENA,2,sdg2_snmi,-0.834890277681799,4.127327051697577,1.6428087620256544,1
ARE,MENA,2,sdg2_stunting,10.015003232575648,-0.005119321234678702,-0.0020376543158834694,1
ARE,MENA,2,sdg2_trophic,31.011917723159378,-6.043803641700386,-2.4056280140107176,1
ARE,MENA,2,sdg2_undernsh,-10.155426579938798,-2.3676316465347016,-0.9423934583949798,1
ARE,MENA,2,sdg2_wasting,4.862718151738699,0.42954449766775193,0.17097250971624653,1
ARE,MENA,3,sdg3_births,-0.6939677793064591,-5.128066816502329,-2.041135338411829,1
ARE,MENA,3,sdg3_fertility,100.0,0.0,,1
ARE,MENA,3,sdg3_matmort,100.0,0.0,,1
ARE,MENA,3,sdg3_neonat,28.132913944374916,4.374309080393564,1.7411155440476305,1
ARE,MENA,3,sdg3_swb,-28.362584370426646,-1.1462879834993003,-0.45625944334186785,1
ARE,MENA,3,sdg3_tb,51.327426564487254,8.147201464954472,3.242847921903952,1
ARE,MENA,3,sdg3_traffic,91.85484977562007,2.5005428590258516,0.9952963909023776,1
ARE,MENA,3,sdg3_u5mort,37.3386892932811,0.8075840244518674,0.32144438636036643,1
ARE,MENA,3,sdg3_vac,93.19714886619461,1.856586611012693,0.7389811163078753,1
ARE,MENA,4,sdg4_primary,93.12510416239826,0.4293281111309629,0.17088638092292124,1
ARE,MENA,4,sdg4_second,-5.905910135888637,1.3778231820503684,0.5484178907177787,1
ARE,MENA,5,sdg5_edat,-94.51107305050996,-5.627985547890226,-2.240119054007373,1
ARE,MENA,5,sdg5_lfpr,18.634243994372557,2.0738368275835506,0.8254536819330738,1
ARE,MENA,5,sdg5_parl,100.0,0.0,,1
ARE,MENA,6,sdg6_sanita,1.5701359106207735,3.6123206361998177,1.4378196634440046,1
ARE,MENA,6,sdg6_scarcew,7.302985207173429,1.131496828277837,0.4503720883797,1
ARE,MENA,6,sdg6_water,84.01408283370417,0.1364040684030271,0.05429320137261057,1
ARE,MENA,7,sdg7_cleanfuel,66.69808922305928,-0.1667644243264738,-0.06637759839385983,1
ARE,MENA,7,sdg7_co2twh,20.580584337206332,5.119509836236286,2.0377293853624447,1
ARE,MENA,8,sdg8_gdpgrowth,-181.5313069447956,2.32332167455567,0.9247566660350612,0
ARE,MENA,8,sdg8_impacc,65.89170222727026,0.4131814406739883,0.16445948734942836,1
ARE,MENA,8,sdg8_unemp,8.464789061411594,1.776635779448847,0.7071581168268185,0
ARE,MENA,9,sdg9_articles,13.51300926834228,0.8859961478598225,0.35265493056248953,1
ARE,MENA,9,sdg9_intuse,58.19251340538168,14.115640823678318,5.618478530119866,1
ARE,MENA,9,sdg9_mobuse,100.0,0.0,,1
ARE,MENA,11,sdg11_pm25,-0.38240376023570555,0.37355313060540896,0.14868614683400805,1
ARE,MENA,11,sdg11_transport,26.682828402363047,-0.9271029993047202,-0.3690167780456419,1
ARE,MENA,13,sdg13_co2gcp,38.41058199569986,1.3372458326979875,0.5322668020783529,1
ARE,MENA,13,sdg13_co2import,5.3643637680492855,1.12601843210279,0.44819151070182656,1
ARE,MENA,14,sdg14_cleanwat,42.18913213817238,2.70804055823701,1.0778871413068194,1
ARE,MENA,14,sdg14_fishstocks,-45.41284907768204,-0.8228080933602498,-0.3275040548778119,1
ARE,MENA,15,sdg15_redlist,-17.31857158192911,-0.5228315930925569,-0.2081037706578188,1
ARE,MENA,16,sdg16_homicides,59.01313893287521,3.627424218470605,1.4438313744089062,1
ARE,MENA,16,sdg16_rsf,-25.81007121923944,0.3661955623339736,0.14575759829106075,1
ARG,LAC,1,sdg1_320pov,-35.91772798129056,-2.1804458424879067,-0.3151272122385863,1
ARG,LAC,1,sdg1_wpc,-17.92791685242008,-4.698435535367011,-0.6790376827032464,1
ARG,LAC,2,sdg2_crlyld,47.45435070035007,6.524848592493979,0.9429985864200133,1
ARG,LAC,2,sdg2_obesity,-14.001052215397758,-7.322667480091892,-1.0583027306555586,1
ARG,LAC,2,sdg2_snmi,-5.39235900716335,-8.198690324156454,-1.1849092398969887,1
ARG,LAC,2,sdg2_stunting,17.309135475511518,2.0097285735813126,0.29045443386306996,1
ARG,LAC,2,sdg2_trophic,-0.4785563739632126,-7.139322437989756,-1.031804933338342,1
ARG,LAC,2,sdg2_undernsh,11.887108614720798,8.295697469241771,1.1989291208783388,1
ARG,LAC,2,sdg2_wasting,5.436640867271847,5.355349829543263,0.7739777019275894,1
ARG,LAC,3,sdg3_births,-24.22099364730719,-3.9241606120194827,-0.5671362112948342,1
ARG,LAC,3,sdg3_fertility,2.7822645097032472,11.845970338501019,1.7120295016240528,1
ARG,LAC,3,sdg3_hiv,8.785614533981867,2.6150199404267362,0.377933690311119,1
ARG,LAC,3,sdg3_matmort,47.46544246143867,2.5878364465028896,0.37400501733415015,1
ARG,LAC,3,sdg3_neonat,45.72470479852521,5.124894500747842,0.7406713276560025,1
ARG,LAC,3,sdg3_swb,0.5749764262854007,6.823002477448241,0.9860890410201312,1
ARG,LAC,3,sdg3_tb,21.935845802516774,12.783025294675467,1.8474566286361476,1
ARG,LAC,3,sdg3_traffic,-11.156271162375898,-8.11273284256709,-1.1724863028001429,1
ARG,LAC,3,sdg3_u5mort,74.26805094476026,7.807207666782843,1.1283305182181522,1
ARG,LAC,3,sdg3_vac,4.8963081469014185,5.016426174572965,0.7249950285351433,1
ARG,LAC,4,sdg4_primary,7.950543175158198,4.770018287423018,0.6893831233742411,1
ARG,LAC,4,sdg4_second,17.907484767612793,8.809499572345333,1.2731859637855691,1
ARG,LAC,5,sdg5_edat,100.0,0.0,,1
ARG,LAC,5,sdg5_lfpr,9.139303291881218,0.21553335218605849,0.03114978739455058,1
ARG,LAC,5,sdg5_parl,69.45569870075539,9.984430892817471,1.4429919843605743,1
ARG,LAC,6,sdg6_sanita,72.21620605589682,4.97360297321144,0.7188060392003789,1
ARG,LAC,6,sdg6_scarcew,-2.0975171344536747,-3.902576794681737,-0.5640168271511996,1
ARG,LAC,6,sdg6_water,98.92108866830364,0.19460771226439738,0.028125525821835962,1
ARG,LAC,7,sdg7_cleanfuel,91.45691501456045,0.7557670351651792,0.10922663349513827,1
ARG,LAC,7,sdg7_co2twh,4.777338925697839,13.109281448774512,1.8946085414759573,1
ARG,LAC,7,sdg7_elecac,-6209051801.197565,-7.678661266628757,-1.1097524513226027,1
ARG,LAC,8,sdg8_gdpgrowth,-30.153319347770214,0.5966886379567256,0.0862359538539123,0
ARG,LAC,8,sdg8_impacc,-0.10667270066910817,-3.000806098006061,-0.433689129858975,1
ARG,LAC,8,sdg8_unemp,13.391482429777069,2.436393848570178,0.3521178955488865,0
ARG,LAC,9,sdg9_articles,3.5521280444378522,5.601714765941041,0.8095833996649773,1
ARG,LAC,9,sdg9_intuse,92.1729020237205,1.1896061559810562,0.17192688957980864,1
ARG,LAC,9,sdg9_mobuse,100.0,0.0,,1
ARG,LAC,9,sdg9_rdex,0.5397463226914923,3.1990719609934515,0.46234334702311464,1
ARG,LAC,11,sdg11_pipedwat,91.82404305054112,-0.11879385246261885,-0.017168587647613,1
ARG,LAC,11,sdg11_pm25,58.268122814508835,1.1347315520470658,0.16399618081215397,1
ARG,LAC,11,sdg11_slums,66.44733843284247,2.3099873718008315,0.3338490993893934,1
ARG,LAC,11,sdg11_transport,6.010331821799686,9.417191012073369,1.3610120888702657,1
ARG,LAC,13,sdg13_co2gcp,-7.563949557315763,-9.498113304072584,-1.3727073191707682,1
ARG,LAC,13,sdg13_co2import,-25.701390031839246,-3.5695646451481626,-0.5158885094102941,1
ARG,LAC,14,sdg14_cleanwat,11.983511211091036,7.933580650951502,1.1465944738859992,1
ARG,LAC,14,sdg14_cpma,9.921573681190566,5.5331696083287625,0.7996769649304345,1
ARG,LAC,14,sdg14_fishstocks,-17.566874125396325,-5.594428216848781,-0.8085303169157798,1
ARG,LAC,14,sdg14_trawl,1.888320552035938,8.793754418921262,1.2709104079299212,1
ARG,LAC,15,sdg15_cpfa,10.961175548182345,5.432210710536615,0.7850859600120922,1
ARG,LAC,15,sdg15_cpta,6.608891789129256,4.834220217672329,0.6986618566064854,1
ARG,LAC,15,sdg15_redlist,-1.8643913971099435,-1.2788992608945084,-0.18483190500151583,1
ARG,LAC,16,sdg16_homicides,13.845293454212904,7.160747572771837,1.0349013840110213,1
ARG,LAC,16,sdg16_rsf,-20.30339261754972,-2.165837498554949,-0.31301595287625206,1
ARG,LAC,17,sdg17_govex,22.95749023515875,7.232637837874389,1.0452912677620487,1
ARG,LAC,17,sdg17_govrev,6.7901277919809155,9.11811019895597,1.317787670709896,1
ARM,E. Europe & C. Asia,1,sdg1_320pov,81.1489075487835,11.911443130229344,0.4050984212991899,1
ARM,E. Europe & C. Asia,1,sdg1_wpc,4.053293134242441,47.60949103250155,1.619159781502728,1
ARM,E. Europe & C. Asia,2,sdg2_crlyld,18.347658857000027,25.20201160803023,0.8570997656923147,1
ARM,E. Europe & C. Asia,2,sdg2_obesity,-18.74424244547679,-4.792486472191623,-0.16298853822804338,1
ARM,E. Europe & C. Asia,2,sdg2_snmi,6.507382534529171,30.49431273060068,1.0370865906600077,1
ARM,E. Europe & C. Asia,2,sdg2_stunting,24.135150312233698,12.368014077624549,0.42062602513180053,1
ARM,E. Europe & C. Asia,2,sdg2_trophic,-12.133271830948523,-21.866903421357666,-0.743675468861789,1
ARM,E. Europe & C. Asia,2,sdg2_undernsh,96.72407298723925,2.107580456505727,0.07167708449404796,1
ARM,E. Europe & C. Asia,2,sdg2_wasting,2.913830541732798,24.12385696633,0.8204326097067622,1
ARM,E. Europe & C. Asia,3,sdg3_births,-15.282754833882528,-246.26150350773867,-8.375151961610301,1
ARM,E. Europe & C. Asia,3,sdg3_fertility,44.25020102270247,15.675330921724667,0.5331051611720848,1
ARM,E. Europe & C. Asia,3,sdg3_hiv,50.53791266767965,25.819756884094083,0.8781087763858562,1
ARM,E. Europe & C. Asia,3,sdg3_matmort,48.27541674839849,31.720036917967533,1.078772465983579,1
ARM,E. Europe & C. Asia,3,sdg3_neonat,93.7858303923901,6.62591521726733,0.2253419476406964,1
ARM,E. Europe & C. Asia,3,sdg3_swb,5.49102899055497,26.610164069061128,0.9049898771318347,1
ARM,E. Europe & C. Asia,3,sdg3_tb,72.42002677411547,21.05824667222812,0.7161737153913004,1
ARM,E. Europe & C. Asia,3,sdg3_traffic,8.946507899119815,30.204379710751667,1.0272262062095907,1
ARM,E. Europe & C. Asia,3,sdg3_u5mort,100.0,0.0,,1
ARM,E. Europe & C. Asia,3,sdg3_vac,14.869652800507794,22.643438875200435,0.7700848033979392,1
ARM,E. Europe & C. Asia,4,sdg4_primary,38.43227161722379,28.88329980607041,0.9822973610692155,1
ARM,E. Europe & C. Asia,4,sdg4_second,29.935469924187718,19.837593555943418,0.6746603030402857,1
ARM,E. Europe & C. Asia,5,sdg5_edat,100.0,0.0,,1
ARM,E. Europe & C. Asia,5,sdg5_lfpr,-12.03418965149574,-21.437441181968186,-0.7290698099771176,1
ARM,E. Europe & C. Asia,5,sdg5_parl,28.022699097070515,19.220049614094968,0.6536581395584485,1
ARM,E. Europe & C. Asia,6,sdg6_sanita,28.653252536161034,58.65765334979088,1.99489872967709,1
ARM,E. Europe & C. Asia,6,sdg6_scarcew,-29.01170934200028,-11.180827540721923,-0.38025078372495624,1
ARM,E. Europe & C. Asia,6,sdg6_water,18.51156151924397,285.4548258333145,9.70808474112107,1
ARM,E. Europe & C. Asia,7,sdg7_cleanfuel,97.42852301022445,1.9194403962705637,0.06527859519672873,1
ARM,E. Europe & C. Asia,7,sdg7_co2twh,-5.864103886354899,-26.458450731115423,-0.8998302308135927,1
ARM,E. Europe & C. Asia,7,sdg7_elecac,-976315190.3408798,-52.03506774121482,-1.7696700192998918,1
ARM,E. Europe & C. Asia,8,sdg8_gdpgrowth,-52.13658646645891,-0.22084142312687585,-0.007510635855627116,0
ARM,E. Europe & C. Asia,8,sdg8_impacc,-13.459081420706177,-16.632776246585294,-0.5656670921942801,1
ARM,E. Europe & C. Asia,8,sdg8_unemp,-23.67686144759322,-9.992687305902452,-0.339843107833366,0
ARM,E. Europe & C. Asia,9,sdg9_articles,2.4484711973093543,37.59996912031383,1.27874414250292,1
ARM,E. Europe & C. Asia,9,sdg9_intuse,77.71805676553518,16.399804204002745,0.5577439039101062,1
ARM,E. Europe & C. Asia,9,sdg9_mobuse,100.0,0.0,,1
ARM,E. Europe & C. Asia,9,sdg9_rdex,-0.028822676663486924,-21.122990625958447,-0.7183756042101506,1
ARM,E. Europe & C. Asia,11,sdg11_pipedwat,89.23389355394671,8.390411240985882,0.28535101167954896,1
ARM,E. Europe & C. Asia,11,sdg11_pm25,10.633233418589183,24.797799828528486,0.8433528542596326,1
ARM,E. Europe & C. Asia,11,sdg11_transport,-24.295341794640567,3.334237844332018,0.1133946972006328,1
ARM,E. Europe & C. Asia,13,sdg13_co2gcp,-25.266142964912586,-25.280907695946958,-0.8597829569993897,1
ARM,E. Europe & C. Asia,13,sdg13_co2import,-31.693218469912622,-17.4221411448793,-0.592512745624499,1
ARM,E. Europe & C. Asia,15,sdg15_cpfa,1.109652523484339,22.403375162083574,0.7619204332094054,1
ARM,E. Europe & C. Asia,15,sdg15_cpta,5.983516284259782,24.598495112436527,0.8365746641643087,1
ARM,E. Europe & C. Asia,15,sdg15_redlist,-2.8625668263766,-8.700427132061176,-0.295894398125608,1
ARM,E. Europe & C. Asia,16,sdg16_homicides,11.756808724310142,20.159681175078777,0.6856142390667794,1
ARM,E. Europe & C. Asia,16,sdg16_rsf,-3.044828497339447,-13.635880620803968,-0.46374512744750407,1
ARM,E. Europe & C. Asia,17,sdg17_govex,0.135266655837063,31.606357891179307,1.0749063354246486,1
ARM,E. Europe & C. Asia,17,sdg17_govrev,16.04116786731984,15.649558583693626,0.532228665072039,1
ATG,LAC,2,sdg2_crlyld,-0.08329131746620533,2.3339471327235186,0.543355000589628,1
ATG,LAC,2,sdg2_obesity,-20.884740814646975,-0.7239236512358087,-0.16853318159142505,1
ATG,LAC,2,sdg2_snmi,0.6589572420457213,4.494267018078779,1.0462886772454671,1
ATG,LAC,2,sdg2_stunting,8.294304572476019,8.433374601657281,1.9633333580734849,1
ATG,LAC,2,sdg2_trophic,4.090276124767689,6.531989009890261,1.5206809282688267,1
ATG,LAC,2,sdg2_wasting,3.1996185671811617,2.5561074294352752,0.5950750701911823,1
ATG,LAC,3,sdg3_births,-838787856.9775968,-11.197994335207273,-2.606951174386336,1
ATG,LAC,3,sdg3_fertility,24.312275666338834,2.637961583629647,0.6141311419320392,1
ATG,LAC,3,sdg3_matmort,0.18031695394347125,6.1006904369333546,1.4202723829862087,1
ATG,LAC,3,sdg3_neonat,100.0,0.0,,1
ATG,LAC,3,sdg3_tb,12.666946008734413,2.2140928509674866,0.515452302014693,1
ATG,LAC,3,sdg3_traffic,100.0,0.0,,1
ATG,LAC,3,sdg3_u5mort,100.0,0.0,,1
ATG,LAC,3,sdg3_vac,-10.149568661610209,-4.933442462984553,-1.1485309991815549,1
ATG,LAC,4,sdg4_primary,-0.0034612992979576873,-3.924406794636508,-0.9136222608973122,1
ATG,LAC,4,sdg4_second,100.0,0.0,,1
ATG,LAC,5,sdg5_parl,5.314346094136857,4.567937338747396,1.0634395100852942,1
ATG,LAC,6,sdg6_sanita,19.02142937653004,3.628226824850034,0.8446700274034141,1
ATG,LAC,6,sdg6_scarcew,59.102055555529255,7.4469218645360185,1.7336820433349607,1
ATG,LAC,6,sdg6_water,-23.364703347154723,0.15980356495433845,0.03720309895308807,1
ATG,LAC,7,sdg7_cleanfuel,90.38065925162127,1.58517477489697,0.3690369111933258,1
ATG,LAC,7,sdg7_elecac,-1191247162.0384374,-15.852959407870992,-3.6906511924113445,1
ATG,LAC,8,sdg8_gdpgrowth,-18.75951210712188,0.07811449045436157,0.01818545862148972,0
ATG,LAC,8,sdg8_impacc,61.9200416954415,3.2032731247129425,0.7457386014292909,1
ATG,LAC,9,sdg9_articles,1.853299439433198,5.360359458276863,1.24791949045303,1
ATG,LAC,9,sdg9_intuse,78.50171736679366,1.938869753836956,0.4513789371955278,1
ATG,LAC,9,sdg9_mobuse,75.95179899143676,1.2939639303006056,0.3012415158225997,1
ATG,LAC,11,sdg11_pm25,18.32137491740633,3.1996910647085017,0.7449046792771838,1
ATG,LAC,13,sdg13_co2gcp,-13.101528168776477,-2.4584376376755794,-0.572337035976478,1
ATG,LAC,13,sdg13_co2import,3.2997687656506014,7.929402637892382,1.8460060703944832,1
ATG,LAC,14,sdg14_cleanwat,16.09108705653575,4.588967478463069,1.0683354357116281,1
ATG,LAC,14,sdg14_cpma,10.018543693712633,3.278651518278599,0.7632870825007191,1
ATG,LAC,14,sdg14_fishstocks,0.10033832389230168,2.8431785254026667,0.6619067106048236,1
ATG,LAC,15,sdg15_cpta,3.2319103972274,11.351583640672734,2.6427075614919704,1
ATG,LAC,15,sdg15_redlist,-18.07242784609262,-1.1874810581497102,-0.27645175077217216,1
ATG,LAC,16,sdg16_homicides,-30.515921881965102,-2.548030115363973,-0.5931946295717525,1
ATG,LAC,17,sdg17_govex,-0.6572470410203701,-3.14803827876509,-0.7328796427443348,1
AUS,West,1,sdg1_320pov,-14.984196614108459,-1.4277544040769525,-1.1764026115891546,1
AUS,West,1,sdg1_wpc,-17.21376106099384,-1.1372335975932508,-0.9370271038039981,1
AUS,West,2,sdg2_crlyld,0.9340059252772481,3.4900486668093764,2.8756362820412007,1
AUS,West,2,sdg2_obesity,-18.65793080823439,-1.4678615472958485,-1.2094490150121529,1
AUS,West,2,sdg2_snmi,1.5797870796432356,-1.9222938006358397,-1.5838798611667666,1
